"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.0807795976149537,11.8912211710392,1.1775973002297,0.694367310083359
2,0.0808985550544643,12.6132813244771,1.16349312298467,0.685075868940865
3,0.0808726026905841,13.064040263659,1.17132638495237,0.687586477134224
4,0.080959950919977,12.2815226600999,1.17984021652858,0.698952575865235
5,0.0809472072717269,11.2175154546855,1.17500022311142,0.679555706862556
6,0.0809728810521801,11.1572827502566,1.14913838238085,0.680572926832351
7,0.0810521213343225,12.3372118497897,1.14903016807007,0.686699496021249
8,0.0808102113983128,10.6676393825794,1.11185327767186,0.66848089180233
9,0.0812641037156682,10.5331208311619,1.14995712896859,0.682689435701408
10,0.0810053567400913,10.5138333653033,1.13702983737889,0.691517870069174
11,0.0811296691633496,11.6866709362083,1.15560455585347,0.696909063277094
12,0.0809137267629602,13.0193587159714,1.14854407673753,0.673441850762202
13,0.0811312633411893,11.0053192352247,1.14441663823338,0.670670595778216
14,0.0809266726982838,11.085500625311,1.13424703849457,0.678729842055678
15,0.0812271803338574,10.3418535114876,1.14054635953817,0.690554822710289
16,0.0809303747606307,10.9897727283515,1.15566158353435,0.673330739365015
17,0.0809141807648363,10.6173508526438,1.17325545943082,0.682002169361912
18,0.0809151991257804,11.9513955857807,1.14391715652794,0.67371879326295
19,0.0811023905452217,11.3919412942878,1.15769593168762,0.689057867599254
20,0.0809850972541935,11.6641190570142,1.15971055568611,0.67764112110523
21,0.0808284892128816,10.9985411496915,1.17326970768866,0.686126766400099
22,0.0810270021988495,10.4359058477559,1.15318329003368,0.682379492673603
23,0.0809498969429748,10.8101826727603,1.14628490498793,0.686510996230311
24,0.0810253191486397,11.4078808212107,1.16240334858459,0.687093049913987
25,0.0809641857081758,10.7033660398828,1.15451154722069,0.68971780783156
26,0.0809708611768994,11.3625874477419,1.17328715850344,0.692863295480313
27,0.0808575928828071,10.8845271891635,1.14295389627075,0.681109176292662
28,0.0809007939495226,12.4589361499015,1.16332343021451,0.679754586146181
29,0.080854480746727,10.901424690221,1.15833376986467,0.676693221712769
30,0.0809797546566917,10.9266648244276,1.16812063601645,0.69000970454886
31,0.080871961188444,12.6811205608301,1.17224878012698,0.703035161648151
32,0.0807837592815524,13.0633605170268,1.18609281617405,0.686925245332258
33,0.0810139876063838,12.3246071212352,1.18598973509422,0.692695154664243
34,0.0809819054107114,10.6562243192284,1.13833027278288,0.687350977323678
35,0.0810517042804005,12.3937276189868,1.17928677975278,0.696510660390695
36,0.0809596294129846,12.6528605879346,1.17595071129315,0.687413230956465
37,0.0809896291782921,11.8738880574142,1.15236660544129,0.68818054143928
38,0.0810581905351314,11.3242892950791,1.15048221189727,0.680516980839582
39,0.0809463238366837,11.1046147887383,1.13771416172965,0.686405265670428
40,0.0810763905315153,11.9526911253198,1.13755960709659,0.689751488206957
41,0.0808381340240962,11.0135241539989,1.16772386452523,0.680413664287645
