"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.214076234918896,0.280697626153545,0.284977205328697,0.324309847143317
2,0.214087859136502,0.27917304211831,0.273269592388179,0.313862934058752
3,0.209406918806303,0.269346413633168,0.281720452214379,0.315901709232676
4,0.217401983122312,0.281475614934999,0.272952252223182,0.316122315801868
5,0.215094193636763,0.280392810624792,0.287042125124922,0.315193257760525
6,0.221180160430112,0.289324482253681,0.292498341941543,0.329917552550981
7,0.215505993003751,0.277295502810949,0.278037419752885,0.309216329588986
8,0.219085101816967,0.281881591655529,0.290161284315088,0.326155855659287
9,0.213553118346623,0.277058042703127,0.27038442965559,0.309611566599716
10,0.219186409527463,0.280867597156142,0.276919105545201,0.312933972091052
11,0.217239621962988,0.280900216249401,0.291397203546782,0.332134619197418
12,0.215010380900642,0.2741763117344,0.273819761465607,0.305252089205552
13,0.212364477341313,0.276973036138993,0.285900487267237,0.323007299076629
14,0.213246590622717,0.271789970384123,0.280437825021724,0.311456167976196
15,0.208279717427951,0.268664614802944,0.266586874449596,0.297446393401595
16,0.216195377913661,0.282154398842164,0.291820237821682,0.322642280472585
17,0.217544792543475,0.284543261972789,0.289335315453417,0.328079464336126
18,0.213421517336971,0.273483823673746,0.281363955835736,0.315456241782381
19,0.215412024296307,0.27949259922059,0.288713468001997,0.326870541840708
20,0.217964044903559,0.279394685576582,0.294740644595727,0.323789156845916
21,0.210725531300322,0.276770971099707,0.292840922236544,0.338612176003204
22,0.212199796424543,0.277720003330067,0.28363802798867,0.319838106893057
23,0.215765788861754,0.283554325316302,0.289560223422695,0.32495335145818
24,0.219221997538597,0.28378804413769,0.291186179555156,0.323714511168365
25,0.2191237735972,0.276444254410631,0.282971098476412,0.324107122795916
26,0.212028485442785,0.279377141357778,0.279498158562731,0.314959576451414
27,0.213797562560585,0.275450160766048,0.275093277103333,0.311172605858913
28,0.219097473349208,0.283195272419802,0.280907476736317,0.31817200370281
29,0.220334662216022,0.282518410810018,0.281005249243964,0.315219474104382
30,0.212805767775065,0.278394768294879,0.289966090443849,0.32450292197942
31,0.212038058497174,0.273369367235738,0.282263396923682,0.31085936855745
32,0.214463157148374,0.280666615951672,0.280389063488321,0.318177866915527
33,0.214757311829074,0.279036975162958,0.286510915280401,0.328521414258134
34,0.220771628118923,0.283811141751148,0.29002001973678,0.328329628961834
