"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.21528214999445,0.282093342847615,0.28183622240607,0.31727836313217
2,0.22063828012684,0.283454331207048,0.282432599373462,0.310877114783796
3,0.216869776614023,0.27892754969275,0.286774852367612,0.319601512597715
4,0.216846027735363,0.277123658048224,0.28080736535686,0.323182905276247
5,0.210186133015869,0.272839791019825,0.278425557642263,0.308781197521689
6,0.2209261493951,0.284662245090324,0.282923634424535,0.315708692245272
7,0.220197970157639,0.285183108901976,0.283779583326822,0.322704225715472
8,0.212677543998745,0.277735925492389,0.284880325729304,0.315674693836761
9,0.214493741943283,0.274579566244843,0.283971919387648,0.315158632189742
10,0.221528290456706,0.287957951964486,0.298309844622282,0.3358233492434
11,0.214568462198809,0.280987484398244,0.287213203603764,0.321327990721143
12,0.214076156642701,0.273954118444957,0.287453068051358,0.320984301808743
13,0.218033929474962,0.2784587171776,0.27581628558215,0.310435033132314
14,0.226796087601876,0.293313329668647,0.298358739887135,0.326155207192342
15,0.215413950828218,0.280175953668801,0.295130295969707,0.331651169756612
16,0.211719164807838,0.273063012373859,0.271074371177164,0.303171794776077
17,0.209630461364506,0.276989167737639,0.278451350423244,0.319878614761164
18,0.215594986910938,0.279747002576104,0.279492409734747,0.317773459870744
19,0.215594849596987,0.275652363279256,0.281016989191393,0.312998840453085
20,0.217207039416431,0.280458360800045,0.296785814400389,0.335055191372744
21,0.206977317870477,0.271351112580797,0.272931653881084,0.30779848536297
22,0.208027624704388,0.271594543909318,0.285199247010858,0.323679603600703
23,0.213379889930562,0.277411059650631,0.278860253338149,0.310664069742399
24,0.218345802468209,0.27909639609498,0.293163820406632,0.335885749596992
25,0.213292708481223,0.27559699770405,0.280067881589115,0.314843206473101
26,0.212854017622654,0.279097249214398,0.278417523665671,0.311311321137234
27,0.213698372333276,0.276266083169448,0.280777298512004,0.31399695084191
28,0.222709355298411,0.285389913995339,0.29111899630635,0.328857758827205
29,0.216774583866899,0.277608101956328,0.280766157889255,0.314202681418585
30,0.214403575008185,0.275143217310753,0.284534464288115,0.317166742190202
31,0.214264898642098,0.280287124774786,0.285093481078034,0.318519138772292
32,0.225473275046547,0.291451562347771,0.291692125999894,0.325543675689717
33,0.216841898676419,0.280481926795387,0.282425090822293,0.318129334150501
34,0.217837677165356,0.283733430986518,0.288054035809048,0.324573819731927
35,0.209757042628742,0.27435269051226,0.288514350814341,0.323166095973236
36,0.219749052032698,0.280574057043322,0.281360929938002,0.323764503037108
37,0.214399225638642,0.284206972765017,0.284655231663119,0.317034524627648
38,0.214767697150456,0.27772413124351,0.276886234452729,0.313138638010295
39,0.213314863532959,0.277746632893209,0.284189429381046,0.320564144693644
40,0.213465643252908,0.273481608675872,0.287614467357673,0.329106793956245
41,0.216685628726882,0.276889837978431,0.276404803385166,0.310448778423618
42,0.217015485657353,0.285231106110691,0.301259021526246,0.334856014410628
43,0.217270404263848,0.286912132776662,0.291708450606515,0.327984132310584
44,0.217452462625009,0.280630808487371,0.284328121348538,0.316642880444217
45,0.218590892680675,0.285904416887698,0.283725433948599,0.311397620891584
46,0.208621392682078,0.270953675276538,0.285324760695839,0.324238695308372
47,0.21215297477688,0.272113064647364,0.290976372410277,0.332114659540198
48,0.219069121512991,0.285165486147491,0.279516498784294,0.314993888148127
49,0.222204350220375,0.28501953675134,0.298146327995449,0.32829671251993
50,0.217162381433013,0.283470351777114,0.288288087889386,0.325140838221145
51,0.212754033335325,0.278324341254285,0.288270700554212,0.322916723239664
52,0.223693512965324,0.287294045915703,0.295909778439985,0.329744301012249
53,0.217393514487082,0.275495360950067,0.275685488169926,0.312442215595695
54,0.214535902016479,0.281880789984422,0.279018568408354,0.310055400144985
55,0.215599926062227,0.284755068641311,0.294341935641356,0.329536529429822
56,0.223565333759023,0.285988274582877,0.281746849979357,0.321507757103534
57,0.210160043689334,0.271231830798242,0.274681579177352,0.307962188230765
58,0.219550547933532,0.283429488349065,0.290042754508252,0.331699456948197
59,0.216425048415817,0.280009823990956,0.281471564022751,0.314492989120683
