"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.416667154753714,0.408235652427247,0.411940016338405,0.409974117530272
2,0.396638891787346,0.379550948541267,0.385484744949308,0.379917777755272
3,0.307159515234509,0.290666136936761,0.303326480447944,0.298409089229935
4,0.394530613139677,0.393767069575724,0.394302287852078,0.393737410246217
5,0.391177968358762,0.390431248258725,0.390598315995935,0.390454239335276
6,0.255166208015985,0.230945038327131,0.234231882208087,0.232903399630464
7,0.45928068022871,0.442459482680221,0.447087290374939,0.444784768047128
8,0.388598639514213,0.387899634882645,0.388389259528485,0.388117877927612
9,0.474442465692389,0.457132882515951,0.460641296502285,0.459272825787153
10,0.390991129113973,0.388668698837756,0.389776080807738,0.389150833384417
11,0.403186392078394,0.399678750242771,0.401542381923975,0.400435926035604
12,0.391472065607404,0.390980400017005,0.391222302074146,0.391077609842431
13,0.391965233932431,0.391871202127237,0.392067162637433,0.392094702789309
14,0.116014298235044,0.0859861587830372,0.0859896952078883,0.0859889093719743
15,0.392663907800223,0.392059466143821,0.393094395503349,0.392376674582093
16,0.358388843547487,0.34236896168792,0.349573694893431,0.346164218307962
17,0.3682055800471,0.366232520582884,0.36671690603604,0.366405383808777
18,0.311608486418495,0.284616258607464,0.30329995932921,0.298334078353776
19,0.392232629379375,0.3922413571402,0.392282324538621,0.392258617382027
20,0.316373498805794,0.28815418952294,0.30219223246312,0.295253795292193
21,0.392229014126864,0.39204437769655,0.411897351739352,0.403855128158849
22,0.250565541634949,0.226156589236177,0.231235149342279,0.228806344899097
23,0.391619053224773,0.390899062766316,0.391769308174015,0.391354032655939
24,0.405996337171853,0.403215965764787,0.403699375697085,0.403381678566273
25,0.390011910731298,0.388345659727705,0.389505121473338,0.389157013498287
26,0.289531169528,0.260185607099083,0.272923908553486,0.267680621234753
27,0.361931673936777,0.347497309655746,0.351206871393448,0.349644847483774
28,0.387381335636297,0.384186825194949,0.385141875187746,0.384911390732553
29,0.394736060814575,0.38156555625026,0.392870015985164,0.389529111939603
30,0.373060959496731,0.359166136713836,0.368442419044858,0.363387295136853
31,0.375326855680775,0.3735195116817,0.37408380098821,0.373941500478389
32,0.389024581255788,0.383378537144504,0.382597930805862,0.382409205521261
33,0.391171182579522,0.390562511337228,0.391144389246067,0.39086448557977
34,0.385042875881709,0.381357216646255,0.381453913671106,0.381426983988489
35,0.395150068601192,0.391890588555799,0.392886264361459,0.39190571199484
36,0.396688717026304,0.392446468088802,0.393201704822316,0.389908504779207
37,0.392343788700658,0.382256339335095,0.386775902406888,0.384310270635476
