"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.204236799251552,0.204237276533426,0.204237276582316,0.204237276582317
2,0.200108839750236,0.200108839750236,0.200108839750236,0.200108839750236
3,0.201017289940272,0.201017301018072,0.201017301018073,0.201017301018073
4,0.200885266639858,0.200885266683956,0.200885266683956,0.200885266683956
5,0.200027591246131,0.200027591246132,0.200027591246132,0.200027591246132
6,0.20234203779972,0.202342219675175,0.202342219682749,0.20234221968275
7,0.205652648832037,0.205766851795938,0.205768561937453,0.205768606256816
8,0.210666948973922,0.210696569163746,0.2106965691966,0.2106965691966
9,0.200408100266067,0.200408100266067,0.200408100266067,0.200408100266067
10,0.201156735812891,0.201174955360823,0.201175168774255,0.201175170287964
11,0.227159518606167,0.235710594766053,0.237110559824367,0.237418167965097
12,0.210218840954125,0.210898661128947,0.210917170944533,0.210917696326069
13,0.200255682488942,0.200255682488942,0.200255682488942,0.200255682488942
14,0.200792726791591,0.200792726801399,0.200792726801399,0.200792726801399
15,0.203767418170182,0.20377060158233,0.203770601645713,0.203770601645713
16,0.200627015600961,0.200627015600975,0.200627015600975,0.200627015600975
17,0.203830086987817,0.204071142706637,0.204075398011938,0.204075417717066
18,0.207553513458406,0.207617953340812,0.207618412232492,0.207618417234815
19,0.236590323716249,0.256166077899324,0.267089167799408,0.271229076059176
20,0.200014185270772,0.200014185270772,0.200014185270772,0.200014185270772
21,0.200406035840214,0.200406035956847,0.200406035956847,0.200406035956847
22,0.216054539038306,0.224312266831558,0.22734272068649,0.228470558694872
23,0.200025098160436,0.200025098160436,0.200025098160436,0.200025098160436
24,0.206905249822744,0.210159132822205,0.211745052927211,0.212396167940254
25,0.200419069475335,0.20041912837821,0.200419128388814,0.200419128388813
26,0.200006458140242,0.200006458140242,0.200006458140242,0.200006458140242
27,0.205474891474941,0.20582972283212,0.205851607050076,0.205852595362687
28,0.200246089398268,0.20024608939827,0.20024608939827,0.20024608939827
29,0.20107926462369,0.201079264814753,0.201079264814753,0.201079264814753
30,0.20060337332307,0.200603373323073,0.200603373323073,0.200603373323073
31,0.200076423400905,0.200076423400905,0.200076423400905,0.200076423400905
