"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.188495295883269,0.23551606618556,0.215388830611997,0.236719438366915
2,0.195923236412203,0.253916075630353,0.232625456412051,0.257078384134313
3,0.19118188998396,0.244806641473822,0.220229156315337,0.24504877268313
4,0.192992501623754,0.241665124944504,0.218233298395327,0.246938168949011
5,0.201758697169011,0.265936794122737,0.248165886173463,0.271618237971669
6,0.188401495599846,0.237309306589371,0.216229700956427,0.239734424624249
7,0.194967395750481,0.247201664012557,0.228670724415928,0.253709449892625
8,0.197236910985811,0.253691382098356,0.235142499887449,0.266780416280508
9,0.191526012645247,0.241435827932315,0.217898510962053,0.242513837867575
10,0.195665604408957,0.257442399458112,0.233639400742142,0.26060213489743
11,0.189375851567877,0.241978566515996,0.224189933923439,0.245234603459465
12,0.187823040028619,0.22959664651065,0.209595011488822,0.22641267007872
13,0.187850629981844,0.229836128860896,0.210313385321764,0.235214200245454
14,0.193845908417664,0.244580542573221,0.225999548838929,0.245831448602498
15,0.189544716881341,0.242288947572808,0.21935299898285,0.240351809752598
16,0.196626998626591,0.25728031169746,0.239167343411562,0.269770097959866
17,0.19207457734101,0.244435898243783,0.220727136379307,0.253045115971782
18,0.193784798009643,0.24910596885198,0.229379042617988,0.255122157257056
19,0.188363667202951,0.236796189984105,0.216398560586587,0.237171550254567
20,0.19797606008892,0.258403749134227,0.240041300858871,0.270784819563957
21,0.187922688783521,0.232646112919183,0.212222335173494,0.231845776176545
22,0.188098071030382,0.232595311245438,0.213406378594024,0.235003896314097
23,0.188848302626537,0.242609246802513,0.220801213614918,0.250345804427431
24,0.192927035523382,0.246931304229269,0.229069632192378,0.256152526983506
25,0.189782377479394,0.247338882669159,0.230637049528251,0.2617082289104
26,0.193001296937061,0.250689166124293,0.234404639022702,0.263043386623528
27,0.191358665485737,0.250245475557736,0.236621921705827,0.264537585470421
28,0.190131032279785,0.245335698017689,0.223310405168913,0.247552730006226
