"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.111322054295702,0.073836946210309,0.0650263478505792,0.0599939521532782
2,0.106631324243019,0.0688268125133633,0.0621522008405703,0.0635449740734054
3,0.1118890719827,0.0721270688685042,0.0643020412554362,0.0602555869728301
4,0.112348554517192,0.0729952333418726,0.0642901012956702,0.0614686127999682
5,0.114724144823971,0.0751369778268674,0.0632587131445167,0.0617322486834507
6,0.114011986261984,0.0728175332072736,0.0636981587439823,0.061002119712565
7,0.108526821465585,0.0738974335477838,0.0646977137681662,0.0626858562950453
8,0.106624154182718,0.0723481088083853,0.062830838936734,0.0608179757106322
9,0.113757649517041,0.0706964817084028,0.061316552233261,0.0599234364640459
10,0.106627191972535,0.0717646953866001,0.0652747716835905,0.062348418039974
11,0.108917564848173,0.0689510997953413,0.0624573863945316,0.0597419163208522
12,0.117463950572726,0.0755924542699262,0.0661501011447362,0.0642414241821023
13,0.114507089919779,0.0725133479513723,0.0668966722892563,0.0625278844769432
14,0.115939831065142,0.0738760147908118,0.0653077707485326,0.0628811177198225
15,0.102051851493943,0.0665606353603865,0.0638691927404964,0.0593256356987013
16,0.111308348524817,0.07153908843272,0.0631069717159524,0.0618133735680343
17,0.118586792139127,0.070816914279569,0.061589257777179,0.0629180723677598
18,0.114939731290036,0.0726260807370326,0.0643028766113398,0.0628873834696735
19,0.115884464885312,0.0747904967158499,0.0633919730236362,0.0625119383917619
20,0.118362323177308,0.0738358539082635,0.0641682728205152,0.063740384140397
21,0.11256144604093,0.0728604167910597,0.0655201643848042,0.0609710525026665
22,0.119502422592968,0.0732423273943646,0.062926149519002,0.060161901276588
23,0.114282521742674,0.0734371747362884,0.0634811870484208,0.0621675739863774
24,0.111150372496558,0.0784278649905543,0.0666020041544102,0.0639889106398979
25,0.117281332820274,0.073354004969117,0.0625113345483045,0.0591786166199316
26,0.118723332119609,0.0723075515894811,0.0626512517465916,0.0610707077110293
27,0.114853600080127,0.069031759414374,0.0611673541601437,0.0584084159001198
28,0.112123857923427,0.069988078337124,0.0616479749787978,0.0610054363146405
29,0.111217792743218,0.072595888266312,0.0646243793656914,0.0621413560705362
30,0.114093146065259,0.07357630407161,0.0632232954221124,0.062686067813218
