"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
407,0.189326235369247,0.238037276007271,0.218351069751,0.241118241437208
408,0.188105480638047,0.230600156321632,0.210446321711165,0.229862825860681
409,0.191177084149082,0.239167858208013,0.218553421333102,0.242651307814234
410,0.188303670846067,0.235310056712513,0.213907373250884,0.232792426178933
411,0.189820496390512,0.239424271540978,0.219804873979853,0.242792249933426
412,0.190768070765745,0.241113606102111,0.221621005983015,0.242903248180711
413,0.189766108507803,0.235016474360311,0.215074130538316,0.233700687645173
414,0.188028013081018,0.230413426716904,0.210245131167272,0.228344988290025
415,0.188306028039784,0.235444070325528,0.213621765570751,0.23142444975382
416,0.195214542584899,0.247760039386764,0.229568008643072,0.255570247398127
417,0.190993213021947,0.240877572643129,0.220945690628725,0.244910975234501
418,0.191808510571342,0.239795768490287,0.220458235672823,0.243765415983957
419,0.188162479632258,0.232749866936088,0.212345069227865,0.230856310994605
420,0.188129565751471,0.230950335503414,0.211209968529284,0.23022197213331
421,0.193899193384031,0.244392198527665,0.225547699678143,0.24889517075351
422,0.189961442933591,0.240296682609222,0.220016695188081,0.241426264691896
423,0.188812193470282,0.235443121171603,0.213710766319992,0.235959682991769
424,0.188760176858893,0.236247304775628,0.214934574766133,0.233661038506195
425,0.187854812425473,0.229998029304606,0.210064239935947,0.228232474389825
426,0.18821267847347,0.234837072530368,0.213209077361529,0.230160806030835
427,0.187820273687315,0.229473569422632,0.209481633518241,0.225831227357769
428,0.188624495489648,0.234703111473146,0.214241266785184,0.234220018335111
429,0.19062575663482,0.237466370017804,0.218250095392839,0.242773558276528
430,0.189450819274871,0.234860747668676,0.214952629514146,0.233839036733255
431,0.188055410583821,0.231929027740189,0.211204462324379,0.228504598780543
432,0.188158192369424,0.235117230904073,0.215453680559305,0.2337873536509
433,0.188065177458775,0.232917278464784,0.213128745920455,0.233914031041544
434,0.19636307829513,0.250197315023134,0.231225432133921,0.253092181446265
435,0.193063734898679,0.244077395862683,0.224577489936164,0.2489726445854
436,0.19026121129553,0.237079670045146,0.217239232878777,0.237808019827958
437,0.192080838805559,0.240513696832361,0.221237773951576,0.24275151985414
438,0.191060701120811,0.238288423728407,0.218696413567986,0.237755810065671
439,0.187867851909035,0.229676152907496,0.210137334357637,0.233879034820355
440,0.188431286197178,0.236008775368507,0.214893770304662,0.236776936783792
441,0.192506929583041,0.24416297510493,0.22470538569923,0.249600910754375
442,0.18861954042489,0.232912615175721,0.212402979492633,0.237244135493623
443,0.189666215051464,0.241578071163024,0.219861433172379,0.244155609899181
444,0.188109772881556,0.232591615122232,0.212249303681241,0.23743722944638
445,0.187963394869879,0.231364393146827,0.211372826862766,0.228510224257977
446,0.190991916888338,0.238954478672592,0.220132623671049,0.243309905102574
447,0.19297889120852,0.243258903585313,0.2241463648288,0.247445332575378
448,0.190767678847738,0.239334313575504,0.220431761533505,0.241710014099666
449,0.188123719277599,0.233411852252871,0.212989110342581,0.231218934545342
450,0.188179607362687,0.234197003225241,0.213613119608662,0.231487745450091
451,0.193156424738911,0.244540738177067,0.226040157492354,0.249901177084944
452,0.187987916033747,0.230358683328292,0.210207351754965,0.228211471219666
453,0.18968663083261,0.233449169532243,0.21242820030619,0.233480274557384
454,0.188250943045541,0.233266430878215,0.214115661961578,0.238124997027321
455,0.188013251137898,0.230537235199494,0.210887219854182,0.233629512726317
456,0.188305308740878,0.231858566323048,0.211402193228535,0.233399116330021
457,0.188066180005538,0.232708293757495,0.212264154144108,0.229606824354293
458,0.188301198949726,0.235826157109476,0.214583364701433,0.238075065171964
459,0.190168119188862,0.235943230372753,0.214029911673413,0.232934519313689
460,0.190735204623312,0.236757902861352,0.217294236511708,0.237149307528647
461,0.188950029410715,0.235174190347035,0.214674087904173,0.235963260343979
462,0.187835252744145,0.229687064922672,0.209922388914802,0.2302217358432
463,0.193687174449932,0.243892845608438,0.223705071305452,0.247544594794392
464,0.191942154598649,0.242091266236846,0.219909382493616,0.243359196411354
465,0.194844776913622,0.246385584759989,0.227107501769735,0.251435271113302
466,0.191048172998279,0.240766528093349,0.219807485669117,0.242340297787955
467,0.191760435349078,0.23977003659143,0.220729962633317,0.243735160598209
468,0.18904510992785,0.23418334558541,0.21371465679658,0.234243752538109
469,0.191077467788955,0.237663321895556,0.218213046209447,0.238279329983922
470,0.188798883200641,0.235321466231754,0.215578449178312,0.235581953908659
471,0.191841825129169,0.242287161438064,0.22248286637556,0.246693739893814
472,0.188334802254603,0.234105301994319,0.213376937266858,0.237437364920129
473,0.188195510646464,0.23448778993346,0.216316458937347,0.237365668266756
474,0.190844086817959,0.2409086115599,0.220510742582221,0.241799813454152
475,0.188064042891021,0.232466373419993,0.212231622481598,0.235639396673688
476,0.188574748401239,0.23861957581201,0.217534081640979,0.240002598861149
477,0.193016491079466,0.242493845001198,0.223053198602014,0.246682968010779
478,0.190554130414477,0.240850407182396,0.222978554474556,0.247219811272006
479,0.187992253854047,0.232188234628942,0.211524238310441,0.230065908199277
480,0.188269130993244,0.23465674981087,0.215154176773337,0.236710609164329
481,0.190586785732909,0.238537318798931,0.219164714440598,0.239970464657541
482,0.18845853163438,0.235586077522615,0.215340212376699,0.238582068513419
483,0.192250385971021,0.242872421857328,0.221453392981944,0.245562795105899
484,0.188829196052455,0.231989529171853,0.211986914778178,0.229138011754584
485,0.191751178641422,0.239992693480999,0.220622477059613,0.240783393919958
486,0.194115486141968,0.245659383449053,0.226969180187423,0.252089032473276
487,0.187872230971016,0.230465838044191,0.210275488209875,0.228409196675546
488,0.187977629351253,0.230518922152206,0.210371988914025,0.228470842088622
489,0.187837708467942,0.229658091749405,0.209707191754818,0.226268884587405
490,0.19301813975692,0.241962250859716,0.223030100832098,0.245203361564633
491,0.191076372589956,0.239814361750534,0.219952899566939,0.24282806700184
492,0.188544836318304,0.234136806712732,0.214512709629925,0.233756641758167
493,0.188107056624539,0.233891371077243,0.215299912017916,0.235749775631073
494,0.189871935096454,0.234691855623876,0.215135881830567,0.233946119262746
495,0.188212684520663,0.235733945763406,0.214265517374099,0.232059227580226
496,0.188303398477812,0.23378445032156,0.212403531949526,0.229026893491607
497,0.188104474273362,0.233185606552255,0.213089718153518,0.231785040925722
498,0.189674396079719,0.235773204461013,0.214225042383451,0.237767766572474
