"draw","lambda_at_index_26","lambda_at_index_51","lambda_at_index_75","lambda_at_index_100"
1,0.394235675497938,0.392919725553769,0.396253723002652,0.394809865466305
2,0.186252067605605,0.155691745169691,0.152379349883362,0.152259553859728
3,0.382576618363656,0.378704758980058,0.380615268332455,0.379501782582675
4,0.391747853378459,0.391623903289368,0.391719314973671,0.391659723643502
5,0.151239042037338,0.143993326453364,0.147062487817844,0.145633711917248
6,0.427714250349414,0.381772226795431,0.38191822303888,0.381856851115327
7,0.44416805236324,0.422520823753203,0.43398041593577,0.426443942696215
8,0.465474096054072,0.43690955089243,0.449815519573055,0.444128737516622
9,0.405396621088185,0.401582203065867,0.403219580236262,0.402146561318283
10,0.381311206057226,0.353341382886856,0.373551226221196,0.366106945810683
11,0.393899730125348,0.393346986250115,0.393448386735941,0.393405240850296
12,0.234957869691789,0.213665065713316,0.214116524354179,0.214353472882098
13,0.360622482646513,0.35838720892036,0.360402762082252,0.358729836734594
14,0.349947798053134,0.323764318579291,0.335521642475094,0.327777330657115
15,0.380303565661882,0.349773638434814,0.363152945557189,0.358022307401878
16,0.3900400365237,0.388891327374568,0.389407982290527,0.389063886625406
17,0.449782044704482,0.429900796722459,0.436414259663567,0.433612859499987
18,0.397483050605405,0.375454474146883,0.379768987225322,0.378439886423801
19,0.445363175613158,0.416425320580393,0.436027704643285,0.429910754767634
20,0.386731706089195,0.383736376868485,0.385105310519147,0.38434244745767
21,0.382625401029307,0.382384008338264,0.382761536939165,0.382319418672519
22,0.320716674843443,0.298376672165709,0.308063094491409,0.303762759138457
23,0.393028843887392,0.391410358962455,0.393263858663348,0.392206264696148
24,0.432006763726908,0.407124393167857,0.418513277960605,0.414936549734795
25,0.392609870165889,0.391523955624716,0.392190907305712,0.391899919040209
26,0.382550289964379,0.37535937140778,0.387897683245631,0.379341957212901
27,0.391986538651041,0.391423922829551,0.391484748108811,0.39139413840013
28,0.383973959455385,0.383927377247444,0.38398831239508,0.383996128808515
29,0.316076540794867,0.284871847581186,0.292819944711983,0.290829652641085
30,0.426885465699853,0.396687913805301,0.396091729625899,0.396065960354548
31,0.385717350501469,0.383057228939156,0.383596371746209,0.383350830919494
32,0.387057705927863,0.383844024148396,0.385040651204164,0.384495714015445
33,0.400979058435995,0.396052016106497,0.398632001302094,0.397747284038544
34,0.388216714998555,0.374377091565347,0.39894952151673,0.395653700693192
35,0.28711320350719,0.255502513445934,0.264222912121145,0.262412001631452
36,0.367932024364165,0.328139729579115,0.343974365521671,0.337917289269871
37,0.403571397896784,0.378915193295674,0.378594145786262,0.378374060814287
38,0.400819064039249,0.371381747680838,0.378949647681391,0.378480406048704
39,0.436372766902028,0.416162117394035,0.42476646287352,0.420967762046547
40,0.401909582383765,0.400762087901635,0.401181921250638,0.401089895066467
41,0.378178516545121,0.369520156568139,0.373356033051834,0.373411312301455
42,0.314424333349952,0.278333796891307,0.291098420717673,0.291060144101475
43,0.383765362571895,0.381854474444975,0.382878295777109,0.381981694313466
44,0.398368375325219,0.390634132325621,0.39574794598638,0.392988909194695
