turnover_cap,no_external_width,D44_width,D398_width,D577_width
0.5951903807615231,2.440324344684862,2.2192355807944084,,
0.5971743486973948,2.452097061663007,2.2299417119107194,,
0.5991583166332666,2.46398391816651,2.240751641727561,,
0.6011422845691383,2.4759865821994107,2.2516668871309635,,
0.6031262525050101,2.488106754425854,2.2626889947081237,,
0.6051102204408818,2.500346168973394,2.2738195414779225,,
0.6070941883767536,2.512706594260123,2.285060135643122,,
0.6090781563126253,2.525189833846457,2.2964124173649814,,
0.611062124248497,2.537797727312436,2.307878059561072,,
0.6130460921843688,2.5505321511614403,2.3194587687271224,,
0.6150300601202405,2.5633950197512507,2.3311562857837234,,
0.6170140280561123,2.5763882862534255,2.3429723869487895,,
0.618997995991984,2.589513943642001,2.3549088846366844,,
0.6209819639278558,2.602774025712576,2.3669676283849768,,
0.6229659318637275,2.6161706081328573,2.37915050580981,,
0.6249498997995993,2.629705809525825,2.3914594435909358,,
0.626933867735471,2.643381792586693,2.4038964084874763,,
0.6289178356713427,2.657200765234903,2.416463408385555,,
0.6309018036072145,2.671164981802448,2.429162493378954,,
0.6328857715430862,2.685276744259855,2.441995756884032,,
0.634869739478958,2.6995384034812453,2.454965336790165,,
0.6368537074148296,2.7139523605499103,2.4680734166470484,,
0.6388376753507014,2.7285210681059553,2.481322226890237,,
0.6408216432865731,2.743247031737562,2.494714046106369,,
0.6428056112224448,2.7581328114175676,2.5082512023395913,,
0.6447895791583166,2.7731810229870555,2.521936074440739,,
0.6467735470941883,2.7883943396877906,2.5357710934609363,,
0.6487575150300601,2.803775493745366,2.5497587440913114,,
0.6507414829659318,2.8193272780050394,2.563901566150632,,
0.6527254509018036,2.835052547622317,2.5782021561227224,,
0.6547094188376753,2.8509542218104253,2.592663168745619,,
0.656693386773547,2.867035285646934,2.607287318654518,,
0.6586773547094188,2.8832987919418542,2.622077382080624,,
0.6606613226452905,2.899747863169696,2.6370361986081714,,
0.6626452905811623,2.9163856934680275,2.6521666729919136,,
0.664629258517034,2.933215550705242,2.6674717770375564,,
0.6666132264529058,2.950240778620327,2.682954551547667,,
0.6685971943887775,2.9674647990375993,2.6986181083357614,,
0.6705811623246493,2.984891114159466,2.7144656323113407,,
0.672565130260521,3.0025233089404497,2.730500383638837,,
0.6745490981963927,3.0203650535458615,2.7467256999735348,,
0.6765330661322645,3.038420105898652,2.763144998777683,,
0.6785170340681362,3.05669231431816,2.779761779720177,,
0.680501002004008,3.075185620254649,2.7965796271633505,,
0.6824849699398797,3.0939040611237205,2.813602212740599,,
0.6844689378757515,3.1128517732448646,2.830833298028699,,
0.6864529058116232,3.132032994888667,2.8482767373189493,,
0.688436873747495,3.151452069437368,2.865936480491385,,
0.6904208416833667,3.1711134486637325,2.8838165759965886,,
0.6924048096192384,3.1910216961334252,2.90192117394982,,
0.6943887775551102,3.211181490736363,2.920254529342431,,
0.6963727454909819,3.231597630352774,2.938821005375786,,
0.6983567134268537,3.2522750356599937,2.9576250769231756,,
0.7003406813627254,3.2732187540863658,2.9766713341254927,,
0.7023246492985972,3.294433963918885,2.9959644861267383,,
0.7043086172344689,3.3159259785716415,3.01550936495575,,
0.7062925851703407,3.337700251022424,3.035310929560855,,
0.7082765531062124,3.359762378425291,3.055374270004555,,
0.7102605210420841,3.3821181069072814,3.075704611825662,,
0.7122444889779559,3.404773336557924,3.0963073205767673,,
0.7142284569138276,3.4277341266206167,3.1171879065452934,,
0.7162124248496994,3.4510067008955074,3.1383520296668808,,
0.7181963927855711,3.474597453363955,3.1598055046402878,,
0.7201803607214429,3.4985129540452844,3.181554306253531,,
0.7221643286573146,3.522759955097081,3.2036045749315067,,
0.7241482965931864,3.5473453971709286,3.2259626225159104,,
0.7261322645290581,3.5722764160361677,3.248634938288894,,
0.7281162324649298,3.597560349484929,3.2716281952525192,,
0.7301002004008016,3.6232047445325137,3.294949256676794,,
0.7320841683366733,3.649217364927919,3.3186051829297596,,
0.7340681362725451,3.675606198990254,3.3426032386039437,,
0.7360521042084168,3.7023794677876243,3.3669508999542503,,
0.7380360721442886,3.729545633676097,3.3916558626633146,,
0.7400200400801603,3.757113409217374,3.4167260499512495,,
0.7420040080160321,3.785091766494911,3.442169621047741,,
0.7439879759519038,3.813489946849407,3.4679949800455234,,
0.7459719438877755,3.842317471055859,3.49421078515541,,
0.7479559118236473,3.871584149965727,3.5208259583843,,
0.749939879759519,3.9013000956391948,3.5478496956588743,,
0.7519238476953908,3.93147573299406,3.5752914774191242,,
0.7539078156312625,3.96212181199945,3.603161079707332,,
0.7558917835671343,3.9932494204443243,3.6314685857797766,,
0.757875751503006,4.024869997312617,3.660224398270113,,
